date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2021-03-04,360.1,361.63,344.68,349.5,343.09,4571998,4571998,-10.6,-2.94,353.9775,"March 04, 21",-0.0294
2021-03-03,360.0,365.43,355.45,360.25,353.64,3692276,3692276,0.25,0.06944444,360.2825,"March 03, 21",0.0006944444
2021-03-02,362.0,366.61,359.34,362.82,356.17,3559271,3559271,0.82,0.22652,362.6925,"March 02, 21",0.0022652
2021-03-01,360.68,366.45,359.18,362.9,356.24,4383130,4383130,2.22,0.6155,362.3025,"March 01, 21",0.006155
2021-02-26,357.08,359.39,347.12,353.85,347.36,4868472,4868472,-3.23,-0.90456,354.36,"February 26, 21",-0.0090456
2021-02-25,364.56,367.32,352.21,354.57,348.07,5207519,5207519,-9.99,-2.74,359.665,"February 25, 21",-0.0274
2021-02-24,352.87,368.79,350.57,367.32,360.58,7467407,7467407,14.45,4.09,359.8875,"February 24, 21",0.0409
2021-02-23,340.65,354.28,338.41,350.42,343.99,6326937,6326937,9.77,2.87,345.94,"February 23, 21",0.0287
2021-02-22,330.0,344.12,328.77,340.66,334.41,4940348,4940348,10.66,3.23,335.8875,"February 22, 21",0.0323
2021-02-19,338.44,339.0,331.0,333.17,327.06,4095761,4095761,-5.27,-1.56,335.4025,"February 19, 21",-0.0156
2021-02-18,334.49,339.95,332.84,338.46,332.25,2394934,2394934,3.97,1.19,336.435,"February 18, 21",0.0119
2021-02-17,339.04,340.38,335.84,337.33,331.14,2267080,2267080,-1.71,-0.50437,338.1475,"February 17, 21",-0.0050437
2021-02-16,343.2,344.0,338.07,341.21,334.95,2917059,2917059,-1.99,-0.57984,341.62,"February 16, 21",-0.0057984
2021-02-12,341.33,343.12,336.7,341.0,334.75,3025276,3025276,-0.33,-0.09668063,340.5375,"February 12, 21",-0.0009668063
2021-02-11,345.5,349.59,340.25,342.87,336.58,5110767,5110767,-2.63,-0.76122,344.5525,"February 11, 21",-0.0076122
2021-02-10,335.0,335.47,332.25,334.21,328.08,4246298,4246298,-0.79,-0.23582,334.2325,"February 10, 21",-0.0023582
2021-02-09,335.95,336.22,330.0,333.44,327.32,2993284,2993284,-2.51,-0.74713,333.9025,"February 09, 21",-0.0074713
2021-02-08,340.0,341.49,335.53,337.03,330.85,2652788,2652788,-2.97,-0.87353,338.5125,"February 08, 21",-0.0087353
2021-02-05,342.52,344.33,337.39,338.75,332.54,2964784,2964784,-3.77,-1.1,340.7475,"February 05, 21",-0.011
2021-02-04,335.37,343.25,335.06,340.83,334.58,4537693,4537693,5.46,1.63,338.6275,"February 04, 21",0.0163
2021-02-03,333.84,336.0,331.07,332.82,326.72,4036757,4036757,-1.02,-0.30554,333.4325,"February 03, 21",-0.0030554
2021-02-02,323.45,336.16,323.45,334.37,328.24,5686040,5686040,10.92,3.38,329.3575,"February 02, 21",0.0338
2021-02-01,320.91,323.52,317.58,321.56,315.66,4930713,4930713,0.65,0.20255,320.8925,"February 01, 21",0.0020255
2021-01-29,323.8,325.68,312.38,316.29,310.49,7627177,7627177,-7.51,-2.32,319.5375,"January 29, 21",-0.0232
2021-01-28,327.09,329.0,321.98,324.28,318.33,6906363,6906363,-2.81,-0.85909,325.5875,"January 28, 21",-0.0085909
2021-01-27,320.36,323.0,313.12,315.49,309.7,7449381,7449381,-4.87,-1.52,317.9925,"January 27, 21",-0.0152
2021-01-26,330.0,330.54,325.82,327.7,321.69,3503147,3503147,-2.3,-0.69697,328.515,"January 26, 21",-0.0069697
2021-01-25,327.51,329.95,317.23,329.19,323.15,6257704,6257704,1.68,0.51296,325.97,"January 25, 21",0.0051296
2021-01-22,330.39,335.15,328.91,328.99,322.96,3846597,3846597,-1.4,-0.42374,330.86,"January 22, 21",-0.0042374
2021-01-21,334.41,336.86,331.75,334.44,328.31,3487267,3487267,0.03,0.00897102,334.365,"January 21, 21",8.97102e-05
2021-01-20,329.99,337.93,329.13,334.91,328.77,5081012,5081012,4.92,1.49,332.99,"January 20, 21",0.0149
2021-01-19,326.99,329.13,324.66,325.94,319.96,4625193,4625193,-1.05,-0.32111,326.68,"January 19, 21",-0.0032111
2021-01-15,327.54,329.69,321.88,323.26,317.33,7911519,7911519,-4.28,-1.31,325.5925,"January 15, 21",-0.0131
2021-01-14,348.69,349.58,326.69,326.93,320.93,8712154,8712154,-21.76,-6.24,337.9725,"January 14, 21",-0.0624
2021-01-13,349.61,349.76,344.23,346.33,339.98,4126032,4126032,-3.28,-0.93819,347.4825,"January 13, 21",-0.0093819
2021-01-12,347.08,348.0,336.03,342.92,336.63,4858101,4858101,-4.16,-1.2,343.5075,"January 12, 21",-0.012
2021-01-11,352.11,353.42,347.79,348.2,341.81,2403454,2403454,-3.91,-1.11,350.38,"January 11, 21",-0.0111
2021-01-08,351.36,354.98,349.49,353.85,347.36,3371500,3371500,2.49,0.70867,352.42,"January 08, 21",0.0070867
2021-01-07,348.95,352.37,348.38,349.86,343.44,3100154,3100154,0.91,0.26078,349.89,"January 07, 21",0.0026078
2021-01-06,350.42,354.03,344.56,347.55,340.74,3967023,3967023,-2.87,-0.81902,349.14,"January 06, 21",-0.0081902
2021-01-05,348.8,353.0,345.44,347.42,340.62,2990661,2990661,-1.38,-0.39564,348.665,"January 05, 21",-0.0039564
2021-01-04,358.0,358.13,347.36,351.49,344.61,4638353,4638353,-6.51,-1.82,353.745,"January 04, 21",-0.0182
